id,issue_d,loan_status,term,funded_amnt,annual_inc,dti,fico_range_low,mths_since_last_delinq,emp_length,grade,home_ownership,issue_date,good_bad,
1082614,2/1/16,Fully Paid, 36 months,20000,62000,25.47,680,,5 years,B,RENT,2/1/16,Good,
1082615,2/1/16,Fully Paid, 36 months,7000,59000,28.72,660,37,10+ years,C,RENT,2/1/16,Good,
1082618,2/1/16,Current, 60 months,15750,73000,36.22,670,8,10+ years,E,MORTGAGE,2/1/16,Good,
1082619,2/1/16,Charged Off, 36 months,20000,66000,19.15,695,6,,B,RENT,2/1/16,Bad,
1082621,2/1/16,Charged Off, 36 months,35000,145000,9.79,690,20,10+ years,D,OWN,2/1/16,Bad,
1082622,2/1/16,Late (31-120 days), 60 months,28000,85000,8.68,675,11,,C,RENT,2/1/16,Bad,
1082623,2/1/16,Fully Paid, 36 months,7500,105000,14.4,690,18,,B,MORTGAGE,2/1/16,Good,
1082624,2/1/16,Fully Paid, 36 months,15000,105000,16.93,665,3,10+ years,B,MORTGAGE,2/1/16,Good,
1082626,2/1/16,Fully Paid, 36 months,18000,68000,16.24,670,41,10+ years,B,MORTGAGE,2/1/16,Good,
1082629,2/1/16,Fully Paid, 36 months,35000,200000,18,700,,10+ years,A,MORTGAGE,2/1/16,Good,
1082630,2/1/16,Charged Off, 36 months,2500,73639.77,17.75,670,60,10+ years,C,MORTGAGE,2/1/16,Bad,
1082631,2/1/16,Fully Paid, 36 months,18000,68000,3.99,705,63,10+ years,C,RENT,2/1/16,Good,
1082636,2/1/16,Fully Paid, 36 months,1500,61000,35.08,665,192,10+ years,D,RENT,2/1/16,Good,
1082638,2/1/16,Fully Paid, 36 months,3000,50000,17.55,710,55,10+ years,C,RENT,2/1/16,Good,
1082644,2/1/16,Current, 60 months,17000,65000,19.83,715,15,10+ years,B,OWN,2/1/16,Good,
1082646,2/1/16,Fully Paid, 36 months,7000,30000,27.36,675,,1 year,C,RENT,2/1/16,Good,
1082647,2/1/16,Fully Paid, 60 months,20000,55000,33.06,705,,5 years,D,MORTGAGE,2/1/16,Good,
1082650,2/1/16,Fully Paid, 36 months,6000,71000,17.82,690,81,,C,OWN,2/1/16,Good,
1082652,2/1/16,Charged Off, 60 months,16000,45000,27.01,725,,10+ years,B,RENT,2/1/16,Bad,
1082653,2/1/16,Charged Off, 36 months,23500,69500,36.3,720,,5 years,C,MORTGAGE,2/1/16,Bad,
1082654,2/1/16,Current, 60 months,18000,93600,28.68,700,,< 1 year,B,RENT,2/1/16,Good,
1082655,2/1/16,Fully Paid, 36 months,8000,60000,12.08,670,5,1 year,B,RENT,2/1/16,Good,
1082658,2/1/16,Current, 60 months,28000,87500,33.89,705,22,10+ years,F,RENT,2/1/16,Good,
1082664,2/1/16,Fully Paid, 60 months,10250,30160,8.2,685,,< 1 year,G,RENT,2/1/16,Good,
1082665,2/1/16,Current, 60 months,17150,98000,11.35,665,17,9 years,D,MORTGAGE,2/1/16,Good,
1082666,2/1/16,Fully Paid, 36 months,10000,60000,17.98,720,,< 1 year,A,RENT,2/1/16,Good,
1082667,2/1/16,Charged Off, 60 months,15000,38000,26.78,680,14,,C,MORTGAGE,2/1/16,Bad,
1082668,2/1/16,Fully Paid, 36 months,16000,70000,24.24,665,15,6 years,C,MORTGAGE,2/1/16,Good,
1082671,2/1/16,Current, 60 months,26275,98700,13.96,685,,10+ years,B,MORTGAGE,2/1/16,Good,
1082672,2/1/16,Fully Paid, 36 months,3000,31000,12.96,680,,3 years,C,RENT,2/1/16,Good,
1082674,2/1/16,Fully Paid, 36 months,7500,32000,9.98,705,38,,B,RENT,2/1/16,Good,
1082680,2/1/16,Fully Paid, 60 months,25000,75000,14.34,660,45,10+ years,E,MORTGAGE,2/1/16,Good,
1082681,2/1/16,Fully Paid, 36 months,6000,45000,21.17,670,47,10+ years,C,OWN,2/1/16,Good,
1082682,2/1/16,Charged Off, 36 months,10000,80000,11.54,715,32,2 years,B,RENT,2/1/16,Bad,
1082686,2/1/16,Fully Paid, 36 months,2200,110000,34.72,660,,10+ years,D,RENT,2/1/16,Good,
1082688,2/1/16,Charged Off, 36 months,7200,36000,29.7,660,48,10+ years,C,RENT,2/1/16,Bad,
1082698,2/1/16,Fully Paid, 36 months,30000,320000,6.32,690,25,2 years,A,MORTGAGE,2/1/16,Good,
1082700,2/1/16,Charged Off, 60 months,15000,30000,27.04,725,,10+ years,E,RENT,2/1/16,Bad,
1082701,2/1/16,Fully Paid, 36 months,5000,38000,12.03,695,68,10+ years,B,MORTGAGE,2/1/16,Good,
1082704,2/1/16,Fully Paid, 36 months,35000,92000,7.83,720,,10+ years,B,RENT,2/1/16,Good,
1082705,2/1/16,Fully Paid, 36 months,25000,142000,24.3,690,,10+ years,A,RENT,2/1/16,Good,
1082706,2/1/16,Fully Paid, 36 months,22025,70000,24.52,700,50,8 years,C,MORTGAGE,2/1/16,Good,
1082707,2/1/16,Fully Paid, 36 months,22000,125000,13.1,685,30,4 years,C,RENT,2/1/16,Good,
1082708,2/1/16,Fully Paid, 36 months,16000,94000,16.85,685,,4 years,A,RENT,2/1/16,Good,
1082713,2/1/16,Charged Off, 36 months,7500,134800,20.64,675,80,1 year,B,RENT,2/1/16,Bad,
1082716,2/1/16,Fully Paid, 36 months,8000,50000,16.99,695,39,7 years,A,RENT,2/1/16,Good,
1082718,2/1/16,Fully Paid, 36 months,4200,25000,10.56,670,,3 years,B,RENT,2/1/16,Good,
1082720,2/1/16,Current, 60 months,24400,81825.4,35.19,680,,6 years,C,MORTGAGE,2/1/16,Good,
1082723,2/1/16,Charged Off, 60 months,15000,57000,35.45,695,,3 years,E,MORTGAGE,2/1/16,Bad,
1082725,2/1/16,Fully Paid, 36 months,27000,87000,20.4,675,,10+ years,C,OWN,2/1/16,Good,
1082730,2/1/16,Fully Paid, 36 months,6000,115000,26.51,680,5,10+ years,C,OWN,2/1/16,Good,
1082734,2/1/16,Late (16-30 days), 60 months,16200,45000,20.11,660,,,D,RENT,2/1/16,Bad,
1082736,2/1/16,Fully Paid, 36 months,9100,52000,19.25,670,,10+ years,C,MORTGAGE,2/1/16,Good,
1082741,2/1/16,Fully Paid, 36 months,5000,50600,37.05,670,11,3 years,D,OWN,2/1/16,Good,
1082742,2/1/16,Charged Off, 36 months,25000,110000,19.13,670,49,4 years,D,MORTGAGE,2/1/16,Bad,
1082745,2/1/16,Fully Paid, 60 months,20000,49000,28.17,665,8,10+ years,C,MORTGAGE,2/1/16,Good,
1082748,2/1/16,Fully Paid, 36 months,35000,240000,10.51,690,73,6 years,B,MORTGAGE,2/1/16,Good,
1082754,2/1/16,Fully Paid, 60 months,35000,160000,20.09,670,12,3 years,G,RENT,2/1/16,Good,
1082755,2/1/16,Fully Paid, 60 months,20000,88000,13.83,720,,10+ years,C,RENT,2/1/16,Good,
1082756,2/1/16,Current, 60 months,11000,58000,19.7,730,,,C,MORTGAGE,2/1/16,Good,
1082757,2/1/16,Fully Paid, 36 months,31300,130000,19.71,675,18,9 years,C,MORTGAGE,2/1/16,Good,
1082759,2/1/16,Fully Paid, 36 months,7000,47000,14.19,705,,10+ years,A,MORTGAGE,2/1/16,Good,
1082760,2/1/16,Fully Paid, 60 months,23425,88632,31.08,720,,10+ years,D,MORTGAGE,2/1/16,Good,
1082761,2/1/16,Fully Paid, 36 months,15000,63500,23.21,680,49,10+ years,A,MORTGAGE,2/1/16,Good,
1082763,2/1/16,Current, 60 months,25000,68000,7.52,675,47,10+ years,C,RENT,2/1/16,Good,
1082764,2/1/16,Fully Paid, 36 months,20000,150000,10.62,665,62,10+ years,B,MORTGAGE,2/1/16,Good,
1082765,2/1/16,Fully Paid, 36 months,12000,53000,28.01,670,62,10+ years,B,RENT,2/1/16,Good,
1082767,2/1/16,Current, 60 months,30000,80000,18.29,700,,10+ years,B,MORTGAGE,2/1/16,Good,
1082768,2/1/16,Fully Paid, 36 months,10000,52000,24.35,680,,,B,RENT,2/1/16,Good,
1082769,2/1/16,Fully Paid, 36 months,12000,69973.28,8.15,665,,7 years,A,MORTGAGE,2/1/16,Good,
1082775,2/1/16,Charged Off, 36 months,4800,30500,31.64,680,6,3 years,F,RENT,2/1/16,Bad,
1082776,2/1/16,Fully Paid, 60 months,20000,130000,8.59,700,34,1 year,D,RENT,2/1/16,Good,
1082781,2/1/16,Charged Off, 36 months,8000,46800,3.13,695,7,10+ years,C,MORTGAGE,2/1/16,Bad,
1082785,2/1/16,Current, 36 months,35000,110000,12.74,715,31,2 years,B,MORTGAGE,2/1/16,Good,
1082786,2/1/16,Fully Paid, 36 months,6000,24000,27.4,735,,1 year,B,RENT,2/1/16,Good,
1082791,2/1/16,Fully Paid, 36 months,24000,65000,14.57,760,,8 years,A,RENT,2/1/16,Good,
1082792,2/1/16,Fully Paid, 36 months,35000,400000,7.64,730,9,10+ years,A,MORTGAGE,2/1/16,Good,
1082796,2/1/16,Current, 60 months,33000,100000,25.37,715,,,C,MORTGAGE,2/1/16,Good,
1082799,2/1/16,Fully Paid, 36 months,20000,55000,22.26,705,50,10+ years,B,OWN,2/1/16,Good,
1082800,2/1/16,Fully Paid, 36 months,10000,82000,8.69,750,10,10+ years,A,MORTGAGE,2/1/16,Good,
1082802,2/1/16,Fully Paid, 36 months,25000,130000,14.26,725,,3 years,A,MORTGAGE,2/1/16,Good,
1082803,2/1/16,Fully Paid, 60 months,12000,185000,15.99,680,,10+ years,D,MORTGAGE,2/1/16,Good,
1082804,2/1/16,Fully Paid, 36 months,26400,73500,21.09,685,,1 year,D,MORTGAGE,2/1/16,Good,
1082805,2/1/16,Fully Paid, 36 months,6000,37000,23.13,680,,10+ years,A,MORTGAGE,2/1/16,Good,
1082807,2/1/16,Fully Paid, 36 months,12000,52000,15.08,705,,3 years,A,MORTGAGE,2/1/16,Good,
1082810,2/1/16,Fully Paid, 60 months,14825,49411,12.61,665,1,,G,MORTGAGE,2/1/16,Good,
1082813,2/1/16,Fully Paid, 36 months,32875,230000,1.44,845,,10+ years,A,MORTGAGE,2/1/16,Good,
1082816,2/1/16,Fully Paid, 36 months,25000,125000,17.13,725,16,10+ years,A,RENT,2/1/16,Good,
1082819,2/1/16,Fully Paid, 60 months,35000,220000,17.1,695,,10+ years,D,MORTGAGE,2/1/16,Good,
1082820,2/1/16,Charged Off, 60 months,28000,125000,17.14,705,13,7 years,D,MORTGAGE,2/1/16,Bad,
1082821,2/1/16,Fully Paid, 36 months,12025,56000,21.2,735,,10+ years,A,RENT,2/1/16,Good,
1082822,2/1/16,Fully Paid, 60 months,24800,105000,19.36,680,46,1 year,E,RENT,2/1/16,Good,
1082823,2/1/16,Fully Paid, 36 months,4000,55000,30.53,695,69,,B,MORTGAGE,2/1/16,Good,
1082824,2/1/16,Fully Paid, 36 months,30000,82000,30.19,785,,,B,MORTGAGE,2/1/16,Good,
1082826,2/1/16,Fully Paid, 36 months,11000,40000,24.75,720,46,10+ years,A,MORTGAGE,2/1/16,Good,
1082829,2/1/16,Charged Off, 60 months,20800,52000,9.21,680,,10+ years,E,MORTGAGE,2/1/16,Bad,
1082830,2/1/16,Current, 60 months,14400,50000,12.39,665,8,1 year,E,RENT,2/1/16,Good,
1082832,2/1/16,Charged Off, 36 months,12000,97000,3.29,670,,10+ years,B,MORTGAGE,2/1/16,Bad,
1082833,2/1/16,Charged Off, 36 months,10000,33072,27.39,685,,6 years,B,RENT,2/1/16,Bad,
1082835,2/1/16,Charged Off, 36 months,10000,42000,30.69,685,49,4 years,B,RENT,2/1/16,Bad,
1082836,2/1/16,Fully Paid, 36 months,13000,100000,17.38,670,13,10+ years,B,MORTGAGE,2/1/16,Good,
1082837,2/1/16,Charged Off, 60 months,10075,40000,17.1,670,,5 years,E,MORTGAGE,2/1/16,Bad,
1082839,2/1/16,Current, 60 months,35000,100000,20.6,710,,10+ years,C,MORTGAGE,2/1/16,Good,
1082840,2/1/16,Charged Off, 36 months,30000,130000,10.89,725,34,10+ years,A,RENT,2/1/16,Bad,
1082841,2/1/16,Charged Off, 60 months,35000,92000,30.28,675,76,6 years,E,RENT,2/1/16,Bad,
1082844,2/1/16,Current, 60 months,28000,125000,24.39,735,,1 year,B,MORTGAGE,2/1/16,Good,
1082845,2/1/16,Charged Off, 36 months,6000,80000,16.89,670,40,< 1 year,C,MORTGAGE,2/1/16,Bad,
1082848,2/1/16,Fully Paid, 36 months,28000,95000,17.11,745,,2 years,A,MORTGAGE,2/1/16,Good,
1082850,2/1/16,Fully Paid, 60 months,11825,55000,8.27,680,19,4 years,F,RENT,2/1/16,Good,
1082851,2/1/16,Fully Paid, 36 months,21000,175000,13.44,680,36,10+ years,C,MORTGAGE,2/1/16,Good,
1082852,2/1/16,Charged Off, 36 months,32300,90000,13.81,680,3,3 years,D,RENT,2/1/16,Bad,
1082853,2/1/16,Fully Paid, 36 months,4000,16000,20.18,700,,< 1 year,B,RENT,2/1/16,Good,
1082854,2/1/16,Fully Paid, 36 months,7800,34000,33.71,670,,1 year,F,RENT,2/1/16,Good,
1082855,2/1/16,Fully Paid, 36 months,20000,101000,16.69,775,,9 years,A,MORTGAGE,2/1/16,Good,
1082859,2/1/16,Fully Paid, 36 months,18000,75000,33.58,675,34,4 years,D,MORTGAGE,2/1/16,Good,
1082863,2/1/16,Fully Paid, 36 months,24000,72000,18.35,670,72,2 years,B,MORTGAGE,2/1/16,Good,
1082864,2/1/16,Late (31-120 days), 60 months,15125,62000,4.74,680,52,10+ years,D,RENT,2/1/16,Bad,
1082867,2/1/16,Fully Paid, 36 months,5000,51000,5.25,675,,4 years,B,OWN,2/1/16,Good,
1082868,2/1/16,Fully Paid, 36 months,10000,95000,11.03,700,68,1 year,A,MORTGAGE,2/1/16,Good,
1082871,2/1/16,Current, 60 months,35000,100000,27.87,705,13,10+ years,C,MORTGAGE,2/1/16,Good,
1082872,2/1/16,Fully Paid, 36 months,30000,85000,16.58,695,55,10+ years,C,RENT,2/1/16,Good,
1082873,2/1/16,Charged Off, 60 months,25000,60000,32.49,690,71,10+ years,D,MORTGAGE,2/1/16,Bad,
1082874,2/1/16,Charged Off, 60 months,35000,90000,33.67,670,33,10+ years,D,OWN,2/1/16,Bad,
1082876,2/1/16,Fully Paid, 36 months,18000,94000,34.2,675,10,10+ years,C,MORTGAGE,2/1/16,Good,
1082878,2/1/16,Fully Paid, 36 months,18900,81000,31.81,680,44,6 years,E,MORTGAGE,2/1/16,Good,
1082882,2/1/16,Charged Off, 60 months,35000,82000,11.36,765,,4 years,C,RENT,2/1/16,Bad,
1082884,2/1/16,Fully Paid, 36 months,6000,20904,9.3,700,,,B,MORTGAGE,2/1/16,Good,
1082885,2/1/16,Fully Paid, 36 months,28000,312331,13.21,685,39,3 years,A,OWN,2/1/16,Good,
1082886,2/1/16,Late (31-120 days), 60 months,13200,30000,19.88,675,,1 year,E,RENT,2/1/16,Bad,
1082887,2/1/16,Fully Paid, 36 months,3000,55000,31.92,670,,10+ years,B,MORTGAGE,2/1/16,Good,
1082888,2/1/16,Fully Paid, 60 months,10000,75000,6.91,675,4,3 years,E,RENT,2/1/16,Good,
1082896,2/1/16,Fully Paid, 36 months,10000,50000,14.85,660,,< 1 year,B,RENT,2/1/16,Good,
1082898,2/1/16,Fully Paid, 60 months,21600,80000,13.08,685,77,10+ years,B,RENT,2/1/16,Good,
1082902,2/1/16,Fully Paid, 60 months,25600,180000,12.59,665,,5 years,E,MORTGAGE,2/1/16,Good,
1082903,2/1/16,Fully Paid, 60 months,15825,36000,33.51,670,28,< 1 year,E,MORTGAGE,2/1/16,Good,
1082904,2/1/16,Fully Paid, 36 months,12000,45000,27.75,715,31,10+ years,B,MORTGAGE,2/1/16,Good,
1082907,2/1/16,Charged Off, 36 months,15000,88000,33.03,755,,1 year,C,RENT,2/1/16,Bad,
1082914,2/1/16,Charged Off, 36 months,35000,82000,31.63,715,,3 years,C,MORTGAGE,2/1/16,Bad,
1082915,2/1/16,Fully Paid, 36 months,6000,65578,27.91,690,24,10+ years,B,RENT,2/1/16,Good,
1082916,2/1/16,Charged Off, 60 months,35000,98000,13.37,745,33,9 years,D,MORTGAGE,2/1/16,Bad,
1082917,2/1/16,Fully Paid, 60 months,18000,70000,17.81,670,,10+ years,C,MORTGAGE,2/1/16,Good,
1082918,2/1/16,Charged Off, 60 months,20000,40000,10.92,660,74,9 years,G,OWN,2/1/16,Bad,
1082919,2/1/16,Current, 60 months,22425,51000,39.58,675,,10+ years,E,RENT,2/1/16,Good,
1082920,2/1/16,Charged Off, 60 months,12800,32897,24.44,665,,5 years,C,RENT,2/1/16,Bad,
1082923,2/1/16,Fully Paid, 60 months,11800,55000,27.03,795,,10+ years,C,RENT,2/1/16,Good,
1082926,2/1/16,Fully Paid, 36 months,9000,60000,20.21,710,,,B,RENT,2/1/16,Good,
1082927,2/1/16,Charged Off, 36 months,35000,100000,22.04,695,,10+ years,D,MORTGAGE,2/1/16,Bad,
1082928,2/1/16,Current, 60 months,20000,51000,27.27,700,35,10+ years,C,MORTGAGE,2/1/16,Good,
1082929,2/1/16,Charged Off, 36 months,8000,32400,14.15,670,,,B,RENT,2/1/16,Bad,
1082932,2/1/16,Fully Paid, 36 months,7000,132000,14.78,665,39,5 years,B,RENT,2/1/16,Good,
1082935,2/1/16,Charged Off, 60 months,20925,80000,28.87,715,12,,E,RENT,2/1/16,Bad,
1082936,2/1/16,Fully Paid, 36 months,35000,112000,18.03,685,,10+ years,D,OWN,2/1/16,Good,
1082939,2/1/16,Charged Off, 60 months,31700,63400,16.39,675,77,10+ years,D,MORTGAGE,2/1/16,Bad,
1082940,2/1/16,Fully Paid, 60 months,24000,76000,13.39,685,,2 years,D,RENT,2/1/16,Good,
1082941,2/1/16,Fully Paid, 60 months,30000,71000,22.79,680,,10+ years,D,RENT,2/1/16,Good,
1082945,2/1/16,Fully Paid, 60 months,19000,47000,17.75,695,13,5 years,C,MORTGAGE,2/1/16,Good,
1082948,2/1/16,Charged Off, 36 months,3000,85238,24.68,660,31,,E,MORTGAGE,2/1/16,Bad,
1082954,2/1/16,Fully Paid, 36 months,15000,56000,3.6,665,96,6 years,C,MORTGAGE,2/1/16,Good,
1082955,2/1/16,Charged Off, 36 months,35000,90000,27.89,700,21,10+ years,C,RENT,2/1/16,Bad,
1082958,2/1/16,Fully Paid, 36 months,8000,48000,15.45,670,4,10+ years,C,MORTGAGE,2/1/16,Good,
1082960,2/1/16,Fully Paid, 36 months,9600,66000,5.36,670,,,B,MORTGAGE,2/1/16,Good,
1082961,2/1/16,Fully Paid, 36 months,22000,68472,26.29,665,6,,B,MORTGAGE,2/1/16,Good,
1082962,2/1/16,Fully Paid, 36 months,34600,98000,16.01,660,,4 years,F,RENT,2/1/16,Good,
1082968,2/1/16,Fully Paid, 60 months,10000,97000,15.43,675,34,10+ years,D,MORTGAGE,2/1/16,Good,
1082970,2/1/16,Current, 60 months,16000,63792,15.88,670,12,10+ years,C,MORTGAGE,2/1/16,Good,
1082972,2/1/16,Charged Off, 60 months,16550,46000,17.77,660,,< 1 year,F,RENT,2/1/16,Bad,
1082974,2/1/16,Fully Paid, 36 months,20000,104000,25.72,670,15,1 year,B,MORTGAGE,2/1/16,Good,
1082977,2/1/16,Charged Off, 36 months,16500,33000,23.75,670,30,3 years,D,MORTGAGE,2/1/16,Bad,
1082979,2/1/16,Fully Paid, 60 months,25000,130000,28.81,675,19,10+ years,E,OWN,2/1/16,Good,
1082980,2/1/16,Charged Off, 36 months,18000,66000,23.35,665,75,10+ years,C,MORTGAGE,2/1/16,Bad,
1082981,2/1/16,Fully Paid, 36 months,15000,100000,17.57,685,,10+ years,A,MORTGAGE,2/1/16,Good,
1082985,2/1/16,Charged Off, 36 months,15000,210000,11.58,665,58,10+ years,B,MORTGAGE,2/1/16,Bad,
1082986,2/1/16,Fully Paid, 36 months,15000,67000,14.29,660,15,2 years,B,RENT,2/1/16,Good,
1082990,2/1/16,Fully Paid, 36 months,8975,70000,19.65,680,,9 years,E,MORTGAGE,2/1/16,Good,
1082991,2/1/16,Charged Off, 60 months,20475,64000,33.17,690,,10+ years,E,MORTGAGE,2/1/16,Bad,
1082993,2/1/16,Fully Paid, 60 months,13425,32000,6.11,660,,,D,RENT,2/1/16,Good,
1082997,2/1/16,Fully Paid, 36 months,11200,52000,17.93,690,,,A,MORTGAGE,2/1/16,Good,
1082998,2/1/16,Fully Paid, 36 months,3000,60000,20.04,670,13,2 years,C,RENT,2/1/16,Good,
1082999,2/1/16,Fully Paid, 36 months,19200,100000,13.78,710,8,10+ years,A,MORTGAGE,2/1/16,Good,
1083006,2/1/16,Fully Paid, 36 months,9000,75500,13.76,695,2,10+ years,B,MORTGAGE,2/1/16,Good,
1083007,2/1/16,Fully Paid, 36 months,7000,55000,15.51,685,,8 years,C,MORTGAGE,2/1/16,Good,
1083008,2/1/16,Charged Off, 60 months,30100,100000,23.74,675,,6 years,F,MORTGAGE,2/1/16,Bad,
1083010,2/1/16,Fully Paid, 36 months,35000,166200,19.39,755,,10+ years,A,MORTGAGE,2/1/16,Good,
1083013,2/1/16,Fully Paid, 36 months,4050,26847,20.38,700,,,E,MORTGAGE,2/1/16,Good,
1083014,2/1/16,Fully Paid, 36 months,35000,135000,17.03,705,,1 year,B,RENT,2/1/16,Good,
1083018,2/1/16,Fully Paid, 36 months,32000,900000,3.21,660,,10+ years,D,MORTGAGE,2/1/16,Good,
1083019,2/1/16,Charged Off, 60 months,24000,60000,30.29,670,,< 1 year,D,RENT,2/1/16,Bad,
1083020,2/1/16,Fully Paid, 60 months,14400,98000,17.93,725,,6 years,C,MORTGAGE,2/1/16,Good,
1083023,2/1/16,Charged Off, 60 months,11000,69000,3.79,660,48,2 years,D,MORTGAGE,2/1/16,Bad,
1083024,2/1/16,Fully Paid, 60 months,16500,36000,30.1,710,,10+ years,E,OWN,2/1/16,Good,
1083026,2/1/16,Fully Paid, 60 months,12000,89000,8.54,690,66,5 years,B,MORTGAGE,2/1/16,Good,
1083027,2/1/16,Charged Off, 60 months,12000,61000,10.53,695,,10+ years,E,MORTGAGE,2/1/16,Bad,
1083030,2/1/16,Fully Paid, 36 months,9600,52000,17.83,745,15,< 1 year,A,MORTGAGE,2/1/16,Good,
1083032,2/1/16,Charged Off, 60 months,33600,105000,22.17,680,72,3 years,E,RENT,2/1/16,Bad,
1083033,2/1/16,Charged Off, 60 months,21825,52000,45.86,660,,4 years,F,RENT,2/1/16,Bad,
1083038,2/1/16,Fully Paid, 36 months,13000,180000,15.89,715,,3 years,A,RENT,2/1/16,Good,
1083041,2/1/16,Fully Paid, 36 months,9975,45000,19.87,670,0,10+ years,C,MORTGAGE,2/1/16,Good,
1083048,2/1/16,Current, 60 months,24000,90000,38.19,695,37,2 years,E,MORTGAGE,2/1/16,Good,
1083049,2/1/16,Current, 60 months,30000,80000,23.96,680,,10+ years,E,OWN,2/1/16,Good,
1083051,2/1/16,Fully Paid, 60 months,22400,92000,24.93,700,22,10+ years,C,MORTGAGE,2/1/16,Good,
1083053,2/1/16,Charged Off, 60 months,12000,45000,23.87,670,,5 years,F,RENT,2/1/16,Bad,
1083057,2/1/16,Current, 60 months,20000,175138,19.99,675,12,,D,OWN,2/1/16,Good,
1083059,2/1/16,Charged Off, 36 months,5000,26000,61.5,695,42,5 years,D,MORTGAGE,2/1/16,Bad,
1083062,2/1/16,Fully Paid, 36 months,14400,75000,10.18,690,,1 year,C,RENT,2/1/16,Good,
1083063,2/1/16,Current, 60 months,35000,88000,21.43,720,,8 years,B,MORTGAGE,2/1/16,Good,
1083064,2/1/16,Charged Off, 60 months,35000,140000,7.53,740,12,4 years,D,MORTGAGE,2/1/16,Bad,
1083065,2/1/16,Fully Paid, 36 months,28000,150000,19.26,685,30,6 years,A,MORTGAGE,2/1/16,Good,
1083067,2/1/16,Fully Paid, 36 months,10000,52000,22.62,700,73,6 years,B,RENT,2/1/16,Good,
1083069,2/1/16,Fully Paid, 60 months,24500,59000,22.56,765,13,,C,OWN,2/1/16,Good,
1083072,2/1/16,Charged Off, 60 months,12000,67000,27.02,665,22,1 year,E,RENT,2/1/16,Bad,
1083073,2/1/16,Fully Paid, 36 months,7000,50000,5.54,700,,< 1 year,B,RENT,2/1/16,Good,
1083074,2/1/16,Fully Paid, 36 months,20000,90000,16.77,735,,5 years,A,MORTGAGE,2/1/16,Good,
1083077,2/1/16,Fully Paid, 36 months,15000,38000,22.53,680,,10+ years,B,MORTGAGE,2/1/16,Good,
1083078,2/1/16,Current, 60 months,24000,81000,21.29,675,23,10+ years,C,OWN,2/1/16,Good,
1083082,2/1/16,Fully Paid, 36 months,11000,89000,31.01,705,,10+ years,C,MORTGAGE,2/1/16,Good,
1083083,2/1/16,Fully Paid, 36 months,20000,160000,26.64,705,2,5 years,A,OWN,2/1/16,Good,
1083085,2/1/16,Fully Paid, 36 months,24000,200000,13.15,680,73,< 1 year,C,RENT,2/1/16,Good,
1083088,2/1/16,Current, 60 months,21000,78000,15.52,685,,5 years,C,MORTGAGE,2/1/16,Good,
1083104,2/1/16,Fully Paid, 36 months,5000,77000,22.47,660,29,2 years,B,OWN,2/1/16,Good,
1083105,2/1/16,Fully Paid, 60 months,20000,59000,10.69,680,61,10+ years,C,MORTGAGE,2/1/16,Good,
1083107,2/1/16,Fully Paid, 36 months,35000,162749.5,11.3,760,13,10+ years,D,MORTGAGE,2/1/16,Good,
1083108,2/1/16,Fully Paid, 36 months,16000,102000,13.95,705,74,8 years,A,MORTGAGE,2/1/16,Good,
1083109,2/1/16,In Grace Period, 60 months,30000,94000,20.5,680,36,8 years,E,MORTGAGE,2/1/16,Bad,
1083113,2/1/16,Fully Paid, 36 months,7500,15000,32.56,660,53,10+ years,E,MORTGAGE,2/1/16,Good,
1083118,2/1/16,Fully Paid, 60 months,12000,65000,15.94,680,41,2 years,C,OWN,2/1/16,Good,
1083119,2/1/16,Fully Paid, 36 months,12000,36000,12.83,690,,,A,OWN,2/1/16,Good,
1083120,2/1/16,Charged Off, 60 months,19950,85000,16.08,675,29,10+ years,D,OWN,2/1/16,Bad,
1083122,2/1/16,Fully Paid, 36 months,25000,100000,8.4,685,,10+ years,B,MORTGAGE,2/1/16,Good,
1083126,2/1/16,Fully Paid, 36 months,19200,70000,30.15,695,51,8 years,C,OWN,2/1/16,Good,
1083128,2/1/16,Fully Paid, 36 months,18000,73000,18.02,725,,10+ years,C,MORTGAGE,2/1/16,Good,
1083129,2/1/16,Fully Paid, 36 months,29000,137000,12.48,715,,10+ years,A,RENT,2/1/16,Good,
1083130,2/1/16,Fully Paid, 36 months,15000,75000,13.25,675,,10+ years,B,RENT,2/1/16,Good,
1083131,2/1/16,Charged Off, 60 months,20000,55000,23.19,680,14,6 years,E,RENT,2/1/16,Bad,
1083132,2/1/16,Fully Paid, 36 months,16000,50000,3.72,680,,1 year,C,RENT,2/1/16,Good,
1083133,2/1/16,Fully Paid, 36 months,10000,40000,34.53,695,,< 1 year,C,RENT,2/1/16,Good,
1083135,2/1/16,Fully Paid, 36 months,10000,90000,14.33,675,,8 years,B,MORTGAGE,2/1/16,Good,
1083136,2/1/16,Fully Paid, 36 months,6500,55000,13.55,755,,3 years,A,RENT,2/1/16,Good,
1083138,2/1/16,Fully Paid, 36 months,5000,45072,19.3,705,,< 1 year,B,RENT,2/1/16,Good,
1083139,2/1/16,Current, 60 months,20000,55000,31.46,720,3,10+ years,B,MORTGAGE,2/1/16,Good,
1083140,2/1/16,Fully Paid, 60 months,14400,45000,3.87,675,21,< 1 year,G,RENT,2/1/16,Good,
1083142,2/1/16,Fully Paid, 60 months,14950,52000,23.54,695,14,4 years,E,MORTGAGE,2/1/16,Good,
1083143,2/1/16,Charged Off, 60 months,35000,142000,17.57,680,1,10+ years,B,MORTGAGE,2/1/16,Bad,
